domain,problem,config,solved,cost,search_time,co_edges,tr_nodes,num_trs,peak_mem_kb
agricola-opt18-strips,p01.pddl,off,1,786,11.3018,,127550,4,853520
agricola-opt18-strips,p01.pddl,on,1,786,14.0728,1866,27599,4,992784
agricola-opt18-strips,p02.pddl,off,1,878,23.064,,89047,5,934804
agricola-opt18-strips,p02.pddl,on,1,878,20.9153,2099,29924,5,1225416
agricola-opt18-strips,p03.pddl,off,1,788,160.785,,243369,6,1032064
agricola-opt18-strips,p03.pddl,on,1,788,70.458,2100,99886,6,1509932
agricola-opt18-strips,p04.pddl,off,1,946,35.7047,,89155,4,1023876
agricola-opt18-strips,p04.pddl,on,1,946,47.987,2641,43728,4,1908224
agricola-opt18-strips,p05.pddl,off,1,979,63.1385,,153783,5,1160832
agricola-opt18-strips,p05.pddl,on,1,979,60.66,2632,47556,5,1489092
agricola-opt18-strips,p06.pddl,off,1,1038,320.5,,268623,6,2027880
agricola-opt18-strips,p06.pddl,on,1,1038,143.051,2977,54972,6,1874924
agricola-opt18-strips,p07.pddl,off,1,1048,144.182,,140040,4,851860
agricola-opt18-strips,p07.pddl,on,1,1048,772.456,3668,306323,4,2557480
agricola-opt18-strips,p08.pddl,off,1,897,523.892,,89469,5,2569284
agricola-opt18-strips,p08.pddl,on,1,897,1230.73,3819,276748,6,4521064
agricola-opt18-strips,p09.pddl,off,1,923,849.528,,351184,6,2596776
agricola-opt18-strips,p09.pddl,on,0,,,4048,332385,7,4064312
agricola-opt18-strips,p10.pddl,off,1,1114,352.384,,178020,4,1593944
agricola-opt18-strips,p10.pddl,on,1,1114,861.915,4367,159023,5,2264964
agricola-opt18-strips,p11.pddl,off,1,1116,310.865,,85566,5,2203860
agricola-opt18-strips,p11.pddl,on,0,,,4448,259526,5,4523908
agricola-opt18-strips,p12.pddl,off,1,1057,904.212,,455325,8,3235432
agricola-opt18-strips,p12.pddl,on,1,1057,1250.85,4699,106766,7,4633080
agricola-opt18-strips,p13.pddl,off,1,1182,944.674,,242873,5,3120892
agricola-opt18-strips,p13.pddl,on,1,1182,999.142,5068,193299,6,2620780
agricola-opt18-strips,p14.pddl,off,1,974,1657.73,,412012,6,4397880
agricola-opt18-strips,p14.pddl,on,1,974,496.699,5176,211392,6,1665148
agricola-opt18-strips,p15.pddl,off,0,,,,101291,7,6002984
agricola-opt18-strips,p15.pddl,on,0,,,5592,457138,11,4733012
agricola-opt18-strips,p16.pddl,off,1,1309,1788.77,,121355,5,7141436
agricola-opt18-strips,p16.pddl,on,1,1309,871.129,5895,193260,6,2575108
agricola-opt18-strips,p17.pddl,off,0,,,,92682,6,5856760
agricola-opt18-strips,p17.pddl,on,1,1100,847.153,6021,211760,6,2696420
agricola-opt18-strips,p18.pddl,off,0,,,,104194,7,5546436
agricola-opt18-strips,p18.pddl,on,0,,,6180,233416,8,4301400
agricola-opt18-strips,p19.pddl,off,0,,,,134258,5,7385800
agricola-opt18-strips,p19.pddl,on,0,,,6754,127656,8,3842580
agricola-opt18-strips,p20.pddl,off,0,,,,130817,6,4943016
agricola-opt18-strips,p20.pddl,on,0,,,6996,212580,8,3226872
airport,p01-airport1-p1.pddl,off,0,,0.000221391,,0,0,491720
airport,p01-airport1-p1.pddl,on,0,,0.000559029,0,0,0,491720
airport,p02-airport1-p1.pddl,off,0,,0.000629107,,0,0,491720
airport,p02-airport1-p1.pddl,on,0,,0.000618332,0,0,0,491720
airport,p03-airport1-p2.pddl,off,0,,0.000245006,,0,0,491720
airport,p03-airport1-p2.pddl,on,0,,0.000613574,0,0,0,491720
airport,p04-airport2-p1.pddl,off,0,,0.000282058,,0,0,491720
airport,p04-airport2-p1.pddl,on,0,,0.000477405,0,0,0,491720
airport,p05-airport2-p1.pddl,off,0,,0.000253858,,0,0,491720
airport,p05-airport2-p1.pddl,on,0,,0.000449189,0,0,0,491720
airport,p06-airport2-p2.pddl,off,0,,0.000643954,,0,0,491720
airport,p06-airport2-p2.pddl,on,0,,0.000589807,0,0,0,491720
airport,p07-airport2-p2.pddl,off,0,,0.000614666,,0,0,491720
airport,p07-airport2-p2.pddl,on,0,,0.000301909,0,0,0,491720
airport,p08-airport2-p3.pddl,off,0,,0.000594071,,0,0,491720
airport,p08-airport2-p3.pddl,on,0,,0.000530769,0,0,0,491720
airport,p09-airport2-p4.pddl,off,0,,0.000230362,,0,0,491720
airport,p09-airport2-p4.pddl,on,0,,0.000593158,0,0,0,491720
airport,p10-airport3-p1.pddl,off,0,,0.000603944,,0,0,491720
airport,p10-airport3-p1.pddl,on,0,,0.0004217,0,0,0,491720
airport,p11-airport3-p1.pddl,off,0,,0.0004011,,0,0,491720
airport,p11-airport3-p1.pddl,on,0,,0.00055824,0,0,0,491720
airport,p12-airport3-p2.pddl,off,0,,0.000461455,,0,0,491720
airport,p12-airport3-p2.pddl,on,0,,0.000442642,0,0,0,491720
airport,p13-airport3-p2.pddl,off,0,,0.00042728,,0,0,491720
airport,p13-airport3-p2.pddl,on,0,,0.000561481,0,0,0,491720
airport,p14-airport3-p3.pddl,off,0,,0.000383099,,0,0,491720
airport,p14-airport3-p3.pddl,on,0,,0.000365135,0,0,0,491720
airport,p15-airport3-p3.pddl,off,0,,0.000204133,,0,0,491720
airport,p15-airport3-p3.pddl,on,0,,0.000436094,0,0,0,491720
airport,p16-airport3-p4.pddl,off,0,,0.000477134,,0,0,491720
airport,p16-airport3-p4.pddl,on,0,,0.000524224,0,0,0,491720
airport,p17-airport3-p5.pddl,off,0,,0.00061445,,0,0,491720
airport,p17-airport3-p5.pddl,on,0,,0.000480911,0,0,0,491720
airport,p18-airport3-p6.pddl,off,0,,0.000398491,,0,0,491720
airport,p18-airport3-p6.pddl,on,0,,0.000206032,0,0,0,491720
airport,p19-airport3-p6.pddl,off,0,,0.000557146,,0,0,491720
airport,p19-airport3-p6.pddl,on,0,,0.000544096,0,0,0,491720
airport,p20-airport3-p7.pddl,off,0,,0.000536781,,0,0,491720
airport,p20-airport3-p7.pddl,on,0,,0.000638976,0,0,0,491720
airport,p21-airport4halfMUC-p2.pddl,off,0,,0.00043635,,0,0,491720
airport,p21-airport4halfMUC-p2.pddl,on,0,,0.000585765,0,0,0,491720
airport,p22-airport4halfMUC-p3.pddl,off,0,,0.000455952,,0,0,491720
airport,p22-airport4halfMUC-p3.pddl,on,0,,0.000579833,0,0,0,491720
airport,p23-airport4halfMUC-p4.pddl,off,0,,0.000618809,,0,0,491720
airport,p23-airport4halfMUC-p4.pddl,on,0,,0.000566013,0,0,0,491720
airport,p24-airport4halfMUC-p4.pddl,off,0,,0.000244609,,0,0,491720
airport,p24-airport4halfMUC-p4.pddl,on,0,,0.000268476,0,0,0,491720
airport,p25-airport4halfMUC-p5.pddl,off,0,,0.000526127,,0,0,491720
airport,p25-airport4halfMUC-p5.pddl,on,0,,0.000385478,0,0,0,491720
airport,p26-airport4halfMUC-p6.pddl,off,0,,0.000602767,,0,0,491720
airport,p26-airport4halfMUC-p6.pddl,on,0,,0.000540095,0,0,0,491720
airport,p27-airport4halfMUC-p6.pddl,off,0,,0.000438393,,0,0,491720
airport,p27-airport4halfMUC-p6.pddl,on,0,,0.000236952,0,0,0,491720
airport,p28-airport4halfMUC-p7.pddl,off,0,,0.000484778,,0,0,491720
airport,p28-airport4halfMUC-p7.pddl,on,0,,0.000482397,0,0,0,491720
airport,p29-airport4halfMUC-p8.pddl,off,0,,0.000291462,,0,0,491720
airport,p29-airport4halfMUC-p8.pddl,on,0,,0.000444518,0,0,0,491720
airport,p30-airport4halfMUC-p8.pddl,off,0,,0.000302367,,0,0,491720
airport,p30-airport4halfMUC-p8.pddl,on,0,,0.000514383,0,0,0,491720
airport,p31-airport4halfMUC-p9.pddl,off,0,,0.000458595,,0,0,491720
airport,p31-airport4halfMUC-p9.pddl,on,0,,0.000387685,0,0,0,491720
airport,p32-airport4halfMUC-p10.pddl,off,0,,0.000585123,,0,0,491720
airport,p32-airport4halfMUC-p10.pddl,on,0,,0.000450229,0,0,0,491720
airport,p33-airport4halfMUC-p10.pddl,off,0,,0.000281368,,0,0,491720
airport,p33-airport4halfMUC-p10.pddl,on,0,,0.000381919,0,0,0,491720
airport,p34-airport4halfMUC-p11.pddl,off,0,,0.000172273,,0,0,491720
airport,p34-airport4halfMUC-p11.pddl,on,0,,0.000247225,0,0,0,491720
airport,p35-airport4halfMUC-p12.pddl,off,0,,0.000550554,,0,0,491720
airport,p35-airport4halfMUC-p12.pddl,on,0,,0.000541974,0,0,0,491720
airport,p36-airport5MUC-p2.pddl,off,0,,0.000438457,,0,0,491720
airport,p36-airport5MUC-p2.pddl,on,0,,0.000534144,0,0,0,491720
airport,p37-airport5MUC-p3.pddl,off,0,,0.000450753,,0,0,491720
airport,p37-airport5MUC-p3.pddl,on,0,,0.000552476,0,0,0,491720
airport,p38-airport5MUC-p3.pddl,off,0,,0.000647152,,0,0,491720
airport,p38-airport5MUC-p3.pddl,on,0,,0.000295241,0,0,0,491720
airport,p39-airport5MUC-p4.pddl,off,0,,0.000566614,,0,0,491720
airport,p39-airport5MUC-p4.pddl,on,0,,0.000529445,0,0,0,491720
airport,p40-airport5MUC-p4.pddl,off,0,,0.00027611,,0,0,491720
airport,p40-airport5MUC-p4.pddl,on,0,,0.000522212,0,0,0,491720
airport,p41-airport5MUC-p4.pddl,off,0,,0.000417602,,0,0,491720
airport,p41-airport5MUC-p4.pddl,on,0,,0.000322328,0,0,0,491720
airport,p42-airport5MUC-p5.pddl,off,0,,0.00054754,,0,0,491720
airport,p42-airport5MUC-p5.pddl,on,0,,0.000588416,0,0,0,491720
airport,p43-airport5MUC-p5.pddl,off,0,,,,1575410,30,3612156
airport,p43-airport5MUC-p5.pddl,on,0,,,283660,1152850,24,3874220
airport,p44-airport5MUC-p5.pddl,off,0,,0.000578152,,0,0,491720
airport,p44-airport5MUC-p5.pddl,on,0,,0.000593142,0,0,0,491720
airport,p45-airport5MUC-p6.pddl,off,0,,0.000408706,,0,0,491720
airport,p45-airport5MUC-p6.pddl,on,0,,0.000584738,0,0,0,491720
airport,p46-airport5MUC-p6.pddl,off,0,,0.000152855,,0,0,491720
airport,p46-airport5MUC-p6.pddl,on,0,,0.000410757,0,0,0,491720
airport,p47-airport5MUC-p8.pddl,off,0,,0.00061986,,0,0,491720
airport,p47-airport5MUC-p8.pddl,on,0,,0.000434989,0,0,0,491720
airport,p48-airport5MUC-p9.pddl,off,0,,0.000177539,,0,0,491720
airport,p48-airport5MUC-p9.pddl,on,0,,0.000545181,0,0,0,491720
airport,p49-airport5MUC-p10.pddl,off,0,,0.000540499,,0,0,491720
airport,p49-airport5MUC-p10.pddl,on,0,,0.000621049,0,0,0,491720
airport,p50-airport5MUC-p15.pddl,off,0,,0.000548369,,0,0,491720
airport,p50-airport5MUC-p15.pddl,on,0,,0.000298349,0,0,0,491720
barman-opt11-strips,pfile01-001.pddl,off,1,90,12.9832,,8837,2,881344
barman-opt11-strips,pfile01-001.pddl,on,1,90,9.63076,243,8452,2,821980
barman-opt11-strips,pfile01-002.pddl,off,1,90,10.2072,,8005,2,805088
barman-opt11-strips,pfile01-002.pddl,on,1,90,6.90222,252,6561,2,740796
barman-opt11-strips,pfile01-003.pddl,off,1,90,11.6038,,8382,2,797956
barman-opt11-strips,pfile01-003.pddl,on,1,90,3.3848,252,6556,2,652264
barman-opt11-strips,pfile01-004.pddl,off,1,90,11.0557,,8005,2,819640
barman-opt11-strips,pfile01-004.pddl,on,1,90,8.60456,252,6561,2,742236
barman-opt11-strips,pfile02-005.pddl,off,1,121,147.952,,25107,2,1385624
barman-opt11-strips,pfile02-005.pddl,on,1,121,144.315,369,18695,2,1199916
barman-opt11-strips,pfile02-006.pddl,off,1,121,184.179,,26350,2,1418472
barman-opt11-strips,pfile02-006.pddl,on,1,121,144.745,369,19101,2,1225668
barman-opt11-strips,pfile02-007.pddl,off,1,121,143.731,,17236,2,1204460
barman-opt11-strips,pfile02-007.pddl,on,1,121,125.266,369,11744,2,1147944
barman-opt11-strips,pfile02-008.pddl,off,1,121,126.648,,23341,2,1299108
barman-opt11-strips,pfile02-008.pddl,on,1,121,122.54,369,19307,2,1181820
barman-opt11-strips,pfile03-009.pddl,off,0,,,,41549,2,2986528
barman-opt11-strips,pfile03-009.pddl,on,0,,,515,24894,2,3076808
barman-opt11-strips,pfile03-010.pddl,off,0,,,,47841,2,3361108
barman-opt11-strips,pfile03-010.pddl,on,0,,,504,32304,2,3978288
barman-opt11-strips,pfile03-011.pddl,off,0,,,,35655,2,3787048
barman-opt11-strips,pfile03-011.pddl,on,1,152,1739.02,515,24372,2,3813136
barman-opt11-strips,pfile03-012.pddl,off,0,,,,46616,2,3943696
barman-opt11-strips,pfile03-012.pddl,on,1,152,1618.7,504,37224,2,3344064
barman-opt11-strips,pfile04-013.pddl,off,0,,,,100831,4,3263536
barman-opt11-strips,pfile04-013.pddl,on,0,,,769,98278,2,4310956
barman-opt11-strips,pfile04-014.pddl,off,0,,,,110576,4,4270468
barman-opt11-strips,pfile04-014.pddl,on,0,,,769,98298,2,4870924
barman-opt11-strips,pfile04-015.pddl,off,0,,,,123680,4,3220528
barman-opt11-strips,pfile04-015.pddl,on,0,,,769,97954,2,4135016
barman-opt11-strips,pfile04-016.pddl,off,0,,,,132935,4,4382740
barman-opt11-strips,pfile04-016.pddl,on,0,,,769,100433,2,3991084
barman-opt11-strips,pfile05-017.pddl,off,0,,,,171709,7,4321876
barman-opt11-strips,pfile05-017.pddl,on,0,,,995,57563,3,4083744
barman-opt11-strips,pfile05-018.pddl,off,0,,,,246718,7,4651424
barman-opt11-strips,pfile05-018.pddl,on,0,,,995,41598,3,4352412
barman-opt11-strips,pfile05-019.pddl,off,0,,,,133905,4,4077908
barman-opt11-strips,pfile05-019.pddl,on,0,,,995,47664,3,4686492
barman-opt11-strips,pfile05-020.pddl,off,0,,,,250221,8,4467536
barman-opt11-strips,pfile05-020.pddl,on,0,,,995,60166,3,4465640
barman-opt14-strips,p435-1.pddl,off,1,49,42.767,,18303,1,822572
barman-opt14-strips,p435-1.pddl,on,1,49,44.3061,369,17306,1,937968
barman-opt14-strips,p435-2.pddl,off,1,49,46.2789,,29065,1,1067520
barman-opt14-strips,p435-2.pddl,on,1,49,63.3748,359,22370,1,880288
barman-opt14-strips,p435-3.pddl,off,1,49,82.1235,,31980,1,1146220
barman-opt14-strips,p435-3.pddl,on,1,49,44.8972,369,17231,1,939568
barman-opt14-strips,p536-1.pddl,off,1,62,629.382,,48710,1,2055424
barman-opt14-strips,p536-1.pddl,on,1,62,527.893,515,24699,1,2691572
barman-opt14-strips,p536-2.pddl,off,1,62,1418.64,,58594,1,2657308
barman-opt14-strips,p536-2.pddl,on,1,62,666.901,504,32773,1,2645416
barman-opt14-strips,p536-3.pddl,off,1,62,239.08,,58447,1,1738228
barman-opt14-strips,p536-3.pddl,on,1,62,322.899,515,24708,1,1740312
barman-opt14-strips,p638-1.pddl,off,0,,,,161474,3,4417148
barman-opt14-strips,p638-1.pddl,on,0,,,769,99332,1,4338280
barman-opt14-strips,p638-2.pddl,off,0,,,,160574,3,4425892
barman-opt14-strips,p638-2.pddl,on,0,,,769,98733,1,4974132
barman-opt14-strips,p638-3.pddl,off,0,,,,206725,3,4295732
barman-opt14-strips,p638-3.pddl,on,0,,,769,100036,2,5030976
barman-opt14-strips,p739-1.pddl,off,0,,,,304876,7,3708940
barman-opt14-strips,p739-1.pddl,on,0,,,995,52261,2,4985648
barman-opt14-strips,p739-2.pddl,off,0,,,,340083,6,4412880
barman-opt14-strips,p739-2.pddl,on,0,,,995,57585,2,4485184
barman-opt14-strips,p739-3.pddl,off,0,,,,363940,6,3763272
barman-opt14-strips,p739-3.pddl,on,0,,,995,57035,2,4667392
barman-opt14-strips,p839-1.pddl,off,0,,,,282979,7,3764324
barman-opt14-strips,p839-1.pddl,on,0,,,1143,58197,2,5959732
barman-opt14-strips,p839-2.pddl,off,0,,,,287390,7,5771612
barman-opt14-strips,p839-2.pddl,on,0,,,1143,58581,2,5683876
blocks,probBLOCKS-10-0.pddl,off,1,34,0.978097,,42982,1,584644
blocks,probBLOCKS-10-0.pddl,on,1,34,1.34532,650,37202,1,589344
blocks,probBLOCKS-10-1.pddl,off,1,32,0.941974,,43030,1,577736
blocks,probBLOCKS-10-1.pddl,on,1,32,1.06292,650,36973,1,580356
blocks,probBLOCKS-10-2.pddl,off,1,34,1.00892,,43032,1,577352
blocks,probBLOCKS-10-2.pddl,on,1,34,1.1449,650,36821,1,584036
blocks,probBLOCKS-11-0.pddl,off,1,32,1.67135,,63893,1,644196
blocks,probBLOCKS-11-0.pddl,on,1,32,4.19147,847,71816,1,703880
blocks,probBLOCKS-11-1.pddl,off,1,30,1.98505,,63927,1,662268
blocks,probBLOCKS-11-1.pddl,on,1,30,5.43791,847,72005,1,720704
blocks,probBLOCKS-11-2.pddl,off,1,34,1.69776,,63979,1,651648
blocks,probBLOCKS-11-2.pddl,on,1,34,2.95828,847,72691,1,684144
blocks,probBLOCKS-12-0.pddl,off,1,34,2.42367,,231032,3,776844
blocks,probBLOCKS-12-0.pddl,on,1,34,5.16117,1080,86732,1,798848
blocks,probBLOCKS-12-1.pddl,off,1,34,2.48375,,311852,5,766192
blocks,probBLOCKS-12-1.pddl,on,1,34,2.65591,1080,86257,1,765360
blocks,probBLOCKS-13-0.pddl,off,1,42,62.1622,,651730,9,929316
blocks,probBLOCKS-13-0.pddl,on,1,42,60.9619,1352,190313,3,1243292
blocks,probBLOCKS-13-1.pddl,off,1,44,41.5224,,650316,9,898340
blocks,probBLOCKS-13-1.pddl,on,1,44,128.476,1352,188555,3,1587444
blocks,probBLOCKS-14-0.pddl,off,1,38,35.8725,,923144,17,995728
blocks,probBLOCKS-14-0.pddl,on,1,38,27.2175,1666,225946,3,1195524
blocks,probBLOCKS-14-1.pddl,off,1,36,74.7215,,800373,19,1083208
blocks,probBLOCKS-14-1.pddl,on,1,36,89.4072,1666,219375,3,1366520
blocks,probBLOCKS-15-0.pddl,off,1,40,831.249,,886154,24,2369120
blocks,probBLOCKS-15-0.pddl,on,1,40,1215.19,2025,304713,5,3569108
blocks,probBLOCKS-15-1.pddl,off,0,,,,901853,24,3281780
blocks,probBLOCKS-15-1.pddl,on,0,,,2025,304517,5,5367784
blocks,probBLOCKS-16-1.pddl,off,0,,,,1170514,33,4066484
blocks,probBLOCKS-16-1.pddl,on,0,,,2432,492359,7,5047176
blocks,probBLOCKS-16-2.pddl,off,0,,,,1170514,33,3315524
blocks,probBLOCKS-16-2.pddl,on,0,,,2432,492359,7,5332204
blocks,probBLOCKS-17-0.pddl,off,0,,,,1222725,40,3836008
blocks,probBLOCKS-17-0.pddl,on,0,,,2890,642169,11,4892008
blocks,probBLOCKS-4-0.pddl,off,1,6,0.00258015,,836,1,438896
blocks,probBLOCKS-4-0.pddl,on,1,6,0.0036978,56,948,1,438896
blocks,probBLOCKS-4-1.pddl,off,1,10,0.0032686,,851,1,438896
blocks,probBLOCKS-4-1.pddl,on,1,10,0.00356212,56,960,1,438896
blocks,probBLOCKS-4-2.pddl,off,1,6,0.00288352,,848,1,438896
blocks,probBLOCKS-4-2.pddl,on,1,6,0.00337307,56,964,1,438896
blocks,probBLOCKS-5-0.pddl,off,1,12,0.0108062,,1789,1,472032
blocks,probBLOCKS-5-0.pddl,on,1,12,0.00899954,100,2148,1,472032
blocks,probBLOCKS-5-1.pddl,off,1,10,0.00899967,,1788,1,472032
blocks,probBLOCKS-5-1.pddl,on,1,10,0.00699992,100,2134,1,472032
blocks,probBLOCKS-5-2.pddl,off,1,16,0.00785396,,1768,1,472032
blocks,probBLOCKS-5-2.pddl,on,1,16,0.00817535,100,2159,1,472032
blocks,probBLOCKS-6-0.pddl,off,1,12,0.0151275,,3322,1,505776
blocks,probBLOCKS-6-0.pddl,on,1,12,0.014477,162,4091,1,505616
blocks,probBLOCKS-6-1.pddl,off,1,10,0.0146655,,3322,1,505616
blocks,probBLOCKS-6-1.pddl,on,1,10,0.0198173,162,4091,1,505616
blocks,probBLOCKS-6-2.pddl,off,1,20,0.020769,,3322,1,505904
blocks,probBLOCKS-6-2.pddl,on,1,20,0.0174475,162,4091,1,505744
blocks,probBLOCKS-7-0.pddl,off,1,20,0.0620659,,6493,1,540776
blocks,probBLOCKS-7-0.pddl,on,1,20,0.0359996,245,6385,1,539988
blocks,probBLOCKS-7-1.pddl,off,1,22,0.054473,,6552,1,541064
blocks,probBLOCKS-7-1.pddl,on,1,22,0.0490001,245,6361,1,540776
blocks,probBLOCKS-7-2.pddl,off,1,20,0.0621481,,6551,1,540788
blocks,probBLOCKS-7-2.pddl,on,1,20,0.0488493,245,6355,1,540436
blocks,probBLOCKS-8-0.pddl,off,1,18,0.36,,14580,1,477796
blocks,probBLOCKS-8-0.pddl,on,1,18,0.209956,352,15177,1,477668
blocks,probBLOCKS-8-1.pddl,off,1,20,0.324647,,14599,1,477964
blocks,probBLOCKS-8-1.pddl,on,1,20,0.254076,352,15273,1,478476
blocks,probBLOCKS-8-2.pddl,off,1,16,0.351001,,14608,1,477480
blocks,probBLOCKS-8-2.pddl,on,1,16,0.206823,352,15234,1,477316
blocks,probBLOCKS-9-0.pddl,off,1,30,0.431345,,28773,1,519496
blocks,probBLOCKS-9-0.pddl,on,1,30,0.386741,486,25961,1,514284
blocks,probBLOCKS-9-1.pddl,off,1,28,0.264999,,28743,1,515208
blocks,probBLOCKS-9-1.pddl,on,1,28,0.312875,486,25991,1,509484
blocks,probBLOCKS-9-2.pddl,off,1,26,0.330685,,28666,1,516648
blocks,probBLOCKS-9-2.pddl,on,1,26,0.269854,486,25981,1,509324
childsnack-opt14-strips,child-snack_pfile01-2.pddl,off,1,21,382.517,,9100,1,1209348
childsnack-opt14-strips,child-snack_pfile01-2.pddl,on,1,21,346.89,8,8954,1,1266308
childsnack-opt14-strips,child-snack_pfile01.pddl,off,1,20,267.385,,7973,1,1208160
childsnack-opt14-strips,child-snack_pfile01.pddl,on,1,20,239.029,8,7831,1,1307184
childsnack-opt14-strips,child-snack_pfile02-2.pddl,off,0,,,,12563,1,2004792
childsnack-opt14-strips,child-snack_pfile02-2.pddl,on,0,,,10,12378,1,2477400
childsnack-opt14-strips,child-snack_pfile02.pddl,off,0,,,,11216,1,2266652
childsnack-opt14-strips,child-snack_pfile02.pddl,on,0,,,10,10990,1,2200512
childsnack-opt14-strips,child-snack_pfile03-2.pddl,off,0,,,,86080,3,1407440
childsnack-opt14-strips,child-snack_pfile03-2.pddl,on,0,,,11,14736,1,4357252
childsnack-opt14-strips,child-snack_pfile03.pddl,off,0,,,,75076,4,1726116
childsnack-opt14-strips,child-snack_pfile03.pddl,on,0,,,11,14074,1,2905528
childsnack-opt14-strips,child-snack_pfile04-2.pddl,off,0,,,,47226,1,3455248
childsnack-opt14-strips,child-snack_pfile04-2.pddl,on,0,,,12,47007,1,3027280
childsnack-opt14-strips,child-snack_pfile04.pddl,off,0,,,,49670,1,3049504
childsnack-opt14-strips,child-snack_pfile04.pddl,on,0,,,12,50123,1,3366852
childsnack-opt14-strips,child-snack_pfile05-2.pddl,off,0,,,,181439,4,2643492
childsnack-opt14-strips,child-snack_pfile05-2.pddl,on,0,,,13,159841,4,2244692
childsnack-opt14-strips,child-snack_pfile05.pddl,off,0,,,,155927,4,2048300
childsnack-opt14-strips,child-snack_pfile05.pddl,on,0,,,13,146807,4,2026376
childsnack-opt14-strips,child-snack_pfile06-2.pddl,off,0,,,,66712,1,4537180
childsnack-opt14-strips,child-snack_pfile06-2.pddl,on,0,,,15,115177,6,2548012
childsnack-opt14-strips,child-snack_pfile06.pddl,off,0,,,,49832,1,6632420
childsnack-opt14-strips,child-snack_pfile06.pddl,on,0,,,15,188514,5,2837140
childsnack-opt14-strips,child-snack_pfile07-2.pddl,off,0,,,,215252,5,3844504
childsnack-opt14-strips,child-snack_pfile07-2.pddl,on,0,,,16,198405,5,3344404
childsnack-opt14-strips,child-snack_pfile07.pddl,off,0,,,,217354,5,4077656
childsnack-opt14-strips,child-snack_pfile07.pddl,on,0,,,16,196152,5,3280972
childsnack-opt14-strips,child-snack_pfile08-2.pddl,off,0,,,,200402,6,4367188
childsnack-opt14-strips,child-snack_pfile08-2.pddl,on,0,,,17,206793,6,4807372
childsnack-opt14-strips,child-snack_pfile08.pddl,off,0,,,,248273,5,3125804
childsnack-opt14-strips,child-snack_pfile08.pddl,on,0,,,17,247351,5,4286048
childsnack-opt14-strips,child-snack_pfile09-2.pddl,off,0,,,,148962,8,6493432
childsnack-opt14-strips,child-snack_pfile09-2.pddl,on,0,,,19,133503,8,6276416
childsnack-opt14-strips,child-snack_pfile09.pddl,off,0,,,,120645,8,6139164
childsnack-opt14-strips,child-snack_pfile09.pddl,on,0,,,19,107337,8,5843484
childsnack-opt14-strips,child-snack_pfile10-2.pddl,off,0,,,,234733,7,5327568
childsnack-opt14-strips,child-snack_pfile10-2.pddl,on,0,,,20,220107,7,5451432
childsnack-opt14-strips,child-snack_pfile10.pddl,off,0,,,,210908,7,5455712
childsnack-opt14-strips,child-snack_pfile10.pddl,on,0,,,20,244007,7,5489648
data-network-opt18-strips,p01.pddl,off,1,105,0.0750957,,3539,21,469048
data-network-opt18-strips,p01.pddl,on,1,105,0.0699316,0,3539,21,469080
data-network-opt18-strips,p02.pddl,off,1,73,0.0879997,,4154,23,490608
data-network-opt18-strips,p02.pddl,on,1,73,0.0856749,0,4154,23,490736
data-network-opt18-strips,p03.pddl,off,1,78,4.66288,,4947,22,611020
data-network-opt18-strips,p03.pddl,on,1,78,4.2901,0,4947,22,611020
data-network-opt18-strips,p04.pddl,off,1,121,55.2133,,6937,26,1371000
data-network-opt18-strips,p04.pddl,on,1,121,54.8458,0,6937,26,1360224
data-network-opt18-strips,p05.pddl,off,1,104,17.2552,,5852,26,728884
data-network-opt18-strips,p05.pddl,on,1,104,19.5921,0,5852,26,744908
data-network-opt18-strips,p06.pddl,off,1,107,44.7629,,7151,25,1014212
data-network-opt18-strips,p06.pddl,on,1,107,42.5527,0,7151,25,1003436
data-network-opt18-strips,p07.pddl,off,0,,,,9135,27,3347540
data-network-opt18-strips,p07.pddl,on,0,,,0,9135,27,3579296
data-network-opt18-strips,p08.pddl,off,0,,,,7850,25,4382156
data-network-opt18-strips,p08.pddl,on,0,,,0,7850,25,4418040
data-network-opt18-strips,p09.pddl,off,1,73,0.291448,,5782,24,530872
data-network-opt18-strips,p09.pddl,on,1,73,0.301768,0,5782,24,530904
data-network-opt18-strips,p10.pddl,off,1,105,8.77044,,7163,23,632004
data-network-opt18-strips,p10.pddl,on,1,105,8.27125,0,7163,23,633124
data-network-opt18-strips,p11.pddl,off,1,47,0.128353,,10433,24,449604
data-network-opt18-strips,p11.pddl,on,1,47,0.129047,0,10433,24,450116
data-network-opt18-strips,p12.pddl,off,1,62,0.318245,,10728,27,468640
data-network-opt18-strips,p12.pddl,on,1,62,0.301675,0,10728,27,468640
data-network-opt18-strips,p13.pddl,off,1,104,6.22054,,27567,28,665592
data-network-opt18-strips,p13.pddl,on,1,104,5.37643,0,27567,28,655772
data-network-opt18-strips,p14.pddl,off,0,,,,17049,29,5723648
data-network-opt18-strips,p14.pddl,on,0,,,0,17049,29,5310516
data-network-opt18-strips,p15.pddl,off,1,50,0.20902,,12338,30,507736
data-network-opt18-strips,p15.pddl,on,1,50,0.198681,0,12338,30,507832
data-network-opt18-strips,p16.pddl,off,0,,,,25103,27,4682472
data-network-opt18-strips,p16.pddl,on,0,,,0,25103,27,4782596
data-network-opt18-strips,p17.pddl,off,1,127,102.747,,104569,31,1113520
data-network-opt18-strips,p17.pddl,on,1,127,138.969,0,104569,31,1129432
data-network-opt18-strips,p18.pddl,off,0,,,,133753,31,3445620
